Transaction Type,Project Name,Status,Order Creation Date,Order Number,Process Group,ABT_Sch_Compl_Date,ABT_Act_Compl_Date,BD_Act_Compl_Date,Order Actual Sales No Freight,Order Est Weight Tons,Order Eng Manifest Total Tons,Order Actual Shipped Tons,Budget Hours,Actual Hours,Engineering Amt,Order Est Margin No Freight,Order Est Margin % No Freight,Order Actual Margin,Order Actual Margin %,Complexity,ECK_Date,ECK_Lead_Wks,Division,Region
ROOF-CUSTOM-BLDR,LEGG RE-ROOF,ENTERED,2020-03-05,2000053901,CE1,,,,0,12.8075,0,0,48,35.25,0,15697,37.66,0,0,Simple (<=100),,,BUTLER,BCT
ROOF-CUSTOM-BLDR,LEVAN ASSOCIATES,CLOSED,2015-06-12,1501035201,RFS,,,2015-08-17,60668,23.704,18.481733055,18.481733055,139,180,8000,25417,41.9,20640.86,34.02,Moderate (100-200),2015-08-13,,BUTLER,BEA
ROOF-CUSTOM-BLDR,LUKE AMU 913 5/2019,CLOSED,2019-05-08,1901060501,RFS,,,2019-06-21,67562,13,12.342876895,12.342876895,68,172.25,0,25296,37.44,17361.85,25.7,Simple (<=100),2019-06-20,6.14285714285714,BUTLER,BWE
ROOF-CUSTOM-BLDR,LUMBERTON KIA 8/2017,CLOSED,2017-08-09,1701927301,CE1,,,2017-10-09,105272,31.173,26.909370975,26.909370975,118,161,11824,55177,52.41,36371.53,33.08,Moderate (100-200),2017-10-09,,BUTLER,BEA
ROOF-CUSTOM-BLDR,MACDILL AFB BLDG 721,CLOSED,2015-12-16,1502312701,RFS,,,2016-02-03,193505,25.418,24.684180295,24.684180295,168,248,16789,50891,26.3,44591.33,22.69,Moderate (100-200),2016-02-01,,BUTLER,BEA
ROOF-CUSTOM-BLDR,MANASSAS,CLOSED,2015-02-10,1500227701,RFS,,,2015-04-21,65674.99,18.297,17.909515285,17.909515285,65,106,4700,26881,40.93,23329.87,34.22,Simple (<=100),2015-04-20,,BUTLER,BEA
ROOF-CUSTOM-BLDR,MANSANTO'S PLANT 8/2017,CLOSED,2017-08-31,1702112801,CE1,,,2018-04-24,24675,4.168,3.39454655,3.39454655,115,111.5,11468,10884,44.11,8785.64,33.28,Moderate (100-200),2018-04-20,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MARATHON CHEESE 10/13/15,CLOSED,2015-10-13,1501856301,RFS,,,2016-02-24,23534,10.949,9.83985586,9.83985586,63,59.75,6256,8137,34.58,5597.82,21.5,Simple (<=100),2016-02-24,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MARION CITY BUILDING 4/20,CLOSED,2018-04-12,1802795501,CE1,,,2018-06-11,14440,1.4575,1.632349255,1.632349255,80,117.75,7951,5390,37.33,677.94,4.21,Simple (<=100),2018-06-07,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MASONITE 3/11/16,CLOSED,2016-03-11,1600601801,RFS,,,2016-04-06,138357,51.4075,46.54177971,46.54177971,148,117.75,14824,60106,43.44,65658.89,45.46,Moderate (100-200),2016-04-05,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MASONITE 5-20-15,CLOSED,2015-05-20,1500883601,RFS,,,2015-07-28,39445,12.9975,9.87259901,9.87259901,108,144.5,10886,15877,40.25,9910.01,23.9,Moderate (100-200),2015-07-27,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MCCOLL HEALTH,CLOSED,2017-11-03,1702650501,CE1,,,2018-05-14,67924,10.257,13.52817646,13.52817646,220,310.5,21983,29469,43.39,208.3,0.3,Complex (200-400),2018-05-11,,BUTLER,BEA
ROOF-CUSTOM-BLDR,MERRILL BUS STRGE RE-SKIN 8/26,CLOSED,2016-08-26,1601926401,CE1,,,2016-10-18,24749.18,6.236,6.391265735,6.391265735,0,196.8,4870.14,3922.53,15.85,-3993.19,-15.8,Simple (<=100),2016-10-17,,BUTLER,BCT
ROOF-CUSTOM-BLDR,METROPOLITAN WASTE WATER TP,CLOSED,2015-06-11,1501026101,RFS,,,2015-08-25,17010,4.1225,2.851620955,2.851620955,65,125.75,6409,4609,27.1,345.83,2.03,Simple (<=100),2015-08-24,,BUTLER,BCT
ROOF-CUSTOM-BLDR,METUCHEN ASSEMBLY OF GOD,CLOSED,2016-10-03,1602297501,CE1,,,2017-01-10,33682.01,6.0995,5.12560505,5.12560505,65,69.75,3700,13457,39.95,14553.93,42.07,Simple (<=100),2017-01-09,,BUTLER,BEA
ROOF-CUSTOM-BLDR,MILBANK MANUFACTURING,CLOSED,2015-05-05,1500764701,RFS,,,2015-06-24,49418,22.4065,17.52891102,17.52891102,105,145,10475,10056,20.35,4258.5,7.87,Moderate (100-200),2015-06-22,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MILBANK MFG 9/10/15,CLOSED,2015-09-10,1501628701,RFS,,,2015-11-16,58025,16.5385,16.875840385,16.875840385,195,158,18535,15879,27.37,13709.3,22.66,Moderate (100-200),2015-11-13,,BUTLER,BCT
ROOF-CUSTOM-BLDR,MILLER MOTORS,CLOSED,2019-10-31,1902373301,RFS,,,2020-01-15,94111,13.257,10.988906,10.988906,60,171.5,18768,5451,5.79,8733.7,8.98,Simple (<=100),2020-01-09,10,BUTLER,BCT
ROOF-CUSTOM-BLDR,MODINEER PLANT 6   7/18/2016,CLOSED,2016-07-18,1601685701,RFS,,,2016-10-03,87161.01,32.7465,30.15288532,30.15288532,171,157.5,17105,31998,36.71,29681.42,32.73,Moderate (100-200),2016-10-03,,BUTLER,BCT
ROOF-CUSTOM-BLDR,"MOVING & STORAGE EVANSVILLE, I",CLOSED,2014-10-27,1402089701,RFS,,,2014-12-15,31806,14.1135,12.1570115,12.1570115,158,107,3199,3759,11.82,-3267.93,-10.01,Moderate (100-200),2014-12-08,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"MOVING & STORAGE LAKESIDE, AZ",CLOSED,2014-09-23,1401858601,RFS,,,2014-12-12,123553,37.509,33.136878745,33.136878745,195,175.08,21544,22089,17.88,39765.56,30.54,Moderate (100-200),2014-12-10,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"MOVING & STORAGE MURRIETA, CA",CLOSED,2014-09-03,1401719001,RFS,,,2015-05-05,108172.69,23.168,24.676452165,24.676452165,263,240.33,26255,24116,22.29,33837.55,31.28,Complex (200-400),2015-05-01,,BUTLER,BDI
ROOF-CUSTOM-BLDR,MOVING & STORAGE PARKSLOPE NY,CLOSED,2015-04-01,1500548201,RFS,,,2016-08-16,239296.8,89.335,60.14877921,60.14877921,219,363.25,21946,-69886,-29.2,-77831.45,-30.96,Complex (200-400),2016-08-15,,BUTLER,BDI
ROOF-CUSTOM-BLDR,NACFAC ATLANTIC BLDG U-112,CLOSED,2016-04-25,1600963701,CE1,,,2017-09-13,44171,10.4295,9.70118639,9.70118639,65,130.5,5674,7629,17.27,7315.94,15.64,Simple (<=100),2017-09-08,,BUTLER,BEA
ROOF-CUSTOM-BLDR,NAS BUILDING MAYPORT,CLOSED,2016-08-24,1601977201,RFS,,,2016-09-21,29384.01,5.324,5.91758559,5.91758559,58,51,6142,10094,34.35,8414.12,26.27,Simple (<=100),2016-09-20,,BUTLER,BEA
ROOF-CUSTOM-BLDR,NAVFAC ASP AND RSSI BLDGS,CLOSED,2015-01-15,1500076401,RFS,,,2015-09-21,225714.5,15.875,78.465638515,78.465638515,217,323.25,21688,41737,18.49,-94420.11,-34.11,Complex (200-400),2015-09-17,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"NEWNAN, GA",CLOSED,2014-11-03,1402136601,RFS,,,2015-01-26,112671.8,26.081,29.158509285,29.158509285,123,138,14431,-961,-0.85,20917.91,17.57,Moderate (100-200),2015-01-22,,BUTLER,BDI
ROOF-CUSTOM-BLDR,NORTHERN NATURAL GAS COMPANY,CLOSED,2015-04-29,1500728201,RFS,,,2015-06-23,34343.99,8.968,9.47131459,9.47131459,38,66.5,3716,7260,21.14,8977.49,24,Simple (<=100),2015-06-19,,BUTLER,BCT
ROOF-CUSTOM-BLDR,NORTHERN VA COMMUNITY COLLEGE,CLOSED,2015-01-15,1500072201,RFS,,,2015-07-27,32739,7.222,6.15385965,6.15385965,35,132.25,3500,9603,29.33,8486.63,25.2,Simple (<=100),2015-07-24,,BUTLER,BEA
ROOF-CUSTOM-BLDR,OPPURTUNITY INC 5/2018,CLOSED,2018-05-02,1803011101,CE1,,,2018-07-27,34942.99,9.758,9.37749604,9.37749604,120,97.75,9597,8868,25.38,7205.2,19.14,Moderate (100-200),2018-07-25,,BUTLER,BCT
ROOF-CUSTOM-BLDR,OU MOSIER IN-DOOR TRACK 3/2019,CLOSED,2019-03-18,1900608801,RFS,,,2019-05-06,257873.1,59.5585,60.73536808,60.73536808,80,95.5,12065,79204,30.71,109465.03,40.07,Simple (<=100),2019-05-06,7,BUTLER,BWE
ROOF-CUSTOM-BLDR,PAKTECH,CLOSED,2016-08-04,1601819001,RFS,,,2016-09-18,276048,86.3075,93.395591255,93.395591255,122,144.25,11642,79876,28.94,94140.29,34.1,Moderate (100-200),2016-09-16,,BUTLER,BWE
ROOF-CUSTOM-BLDR,PANELFOLD RE-ROOF,CLOSED,2015-11-30,1502183501,RFS,,,2016-04-12,310053,139.5005,125.177910385,125.177910385,200,285.5,20026,86052,27.75,103377.4,31.28,Moderate (100-200),2016-04-11,,BUTLER,BEA
ROOF-CUSTOM-BLDR,PBSO GUN RANGE SHOOT HOUSE,CLOSED,2015-12-02,1502210501,RFS,,,2016-01-18,18943,5.1415,4.673271575,4.673271575,80,101.25,7973,6894,36.39,2755.41,12.16,Simple (<=100),2016-01-14,,BUTLER,BEA
ROOF-CUSTOM-BLDR,PEAKE BMW 9/2017,CLOSED,2017-09-28,1702341501,CE1,,,2017-11-22,27196,6.2425,4.965534,4.965534,145,92.5,14520,8654,31.82,10354.27,35.81,Moderate (100-200),2017-11-22,,BUTLER,BCT
ROOF-CUSTOM-BLDR,PEERLESS PRODUCTS,CLOSED,2014-12-18,1402393101,RFS,,,2015-03-09,78341,25.1595,25.07062307,25.07062307,298,304,0,28519,36.4,7033.25,8.98,Complex (200-400),2015-03-05,,BUTLER,BCT
ROOF-CUSTOM-BLDR,PETERSON MFG. RESTORATION BLDG,CLOSED,2020-01-17,2000110501,RFS,,,2020-02-13,32676,6.8345,7.498984915,7.498984915,44,35.5,5984,11934,36.52,15547.92,44.92,Simple (<=100),2020-02-12,3.71428571428571,BUTLER,BCT
ROOF-CUSTOM-BLDR,PINE GAP AUSTRALIA,CLOSED,2015-09-25,1501731501,RFS,,,2016-04-01,459269,64.037,93.447032505,93.447032505,402,297,40042,56980,12.41,159370.56,34.32,High Complex (400-800),2016-03-31,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"PLANO, TX",CLOSED,2015-06-18,1501073501,RFS,,,2015-10-30,31322.53,8.367,6.16859872,6.16859872,61,84.5,6886,7826,24.98,13023.78,37.23,Simple (<=100),2015-10-28,,BUTLER,BDI
ROOF-CUSTOM-BLDR,POMPANETTE KITCHENS,CLOSED,2015-03-02,1500353101,RFS,,,2015-04-06,61305,37.107,35.67515535,35.67515535,89,90.25,8875,14823,24.18,7202.87,10.47,Simple (<=100),2015-04-02,,BUTLER,BEA
ROOF-CUSTOM-BLDR,"POMPANO BEACH, FL",CLOSED,2015-06-18,1501079601,RFS,,,2015-12-21,222141.68,130.463,35.326831005,35.326831005,770,267.25,76981,-25784,-11.61,103643.18,44.72,High Complex (400-800),2015-12-18,,BUTLER,BDI
ROOF-CUSTOM-BLDR,PORTLAND CS BLD B-EAST 11/2017,CLOSED,2017-11-28,1702812601,CE1,,,2017-12-18,37302,9.928,7.99684111,7.99684111,87,40.75,8770,16064,43.06,19435.37,49.95,Simple (<=100),2017-12-15,,BUTLER,BCT
ROOF-CUSTOM-BLDR,PORTLAND CS BLDG A 11/2017,CLOSED,2017-11-17,1702759301,CE1,,,2017-12-07,63297.01,21.4795,12.537304315,12.537304315,87,110.5,8726,24742,39.09,28604.53,44.07,Simple (<=100),2017-12-05,,BUTLER,BCT
ROOF-CUSTOM-BLDR,PORTLAND CS BLDG B-WEST 11/201,CLOSED,2017-11-28,1702816401,CE1,,,2017-12-08,33537.01,8.74,6.89836121,6.89836121,86,71.5,8601,13810,41.18,15133.66,43.06,Simple (<=100),2017-12-07,,BUTLER,BCT
ROOF-CUSTOM-BLDR,PORTLAND CS OFFICE ROOF 6-2018,CLOSED,2018-06-04,1803268701,CE1,,,2018-07-06,22577,4.6445,4.051231665,4.051231665,65,70.5,6500,6798,30.11,6933.34,28.4,Simple (<=100),2018-07-05,,BUTLER,BCT
ROOF-CUSTOM-BLDR,PSE&G MCCARTER MOD ROOF,CLOSED,2015-07-08,1501188101,RFS,,,2015-12-15,450624.99,115.574,87.5792864,87.5792864,403,529.75,44550,78429,17.4,128395.05,28.49,High Complex (400-800),2015-12-15,,BUTLER,BEA
ROOF-CUSTOM-BLDR,QUALITY MARKET 6/2018,CLOSED,2018-06-10,1803306901,CE1,,,2018-09-12,82438,26.553,25.65829663,25.65829663,40,229.25,4000,24840,30.13,11242.13,13.64,Simple (<=100),2018-09-11,,BUTLER,BEA
ROOF-CUSTOM-BLDR,RARE AIRCRAFT 10/2018,CLOSED,2018-10-16,1804285501,CE1,,,2018-10-22,47874,14.3475,13.818711485,13.818711485,40,46.75,5440,16940,35.38,18970.46,36.92,Simple (<=100),2018-10-19,,BUTLER,BCT
ROOF-CUSTOM-BLDR,RAUCH CMR-24,CLOSED,2017-02-23,1700551301,CE1,,,2017-05-04,235616.01,59.8865,66.65065275,66.65065275,211,142.5,41510,67391,28.6,62598.74,25.91,Complex (200-400),2017-05-03,,BUTLER,BEA
ROOF-CUSTOM-BLDR,RED HAWK CASINO,CLOSED,2016-11-15,1602640301,CE1,,,2017-01-09,10824,1.75,1.587992535,1.587992535,40,65.25,0,2706,25,1251.43,10.72,Simple (<=100),2017-01-03,,BUTLER,BDI
ROOF-CUSTOM-BLDR,RICE CO HISTORICAL SOCIETY,CLOSED,2019-11-18,1902484701,CE1,,,2020-02-19,38141,7.0335,6.415996425,6.415996425,108,51,14688,11359,29.78,20464.04,49.71,Moderate (100-200),2020-02-19,13.2857142857143,BUTLER,BCT
ROOF-CUSTOM-BLDR,RICE COUNTY HIGHWAY DEPART,CLOSED,2015-04-28,1500719501,RFS,,,2015-05-10,11939,3.636,2.9176805,2.9176805,49,54.25,5076,4233,35.46,2803.05,23.48,Simple (<=100),2015-05-07,,BUTLER,BCT
ROOF-CUSTOM-BLDR,RICE COUNTY LANDFILL SHOP10/17,CLOSED,2017-10-09,1702426601,CE1,,,2017-10-24,11027.06,3.517,3.121015995,3.121015995,30,65.25,2987,5219,43.58,-93.64,-0.66,Simple (<=100),2017-10-23,,BUTLER,BCT
ROOF-CUSTOM-BLDR,RIVERSIDE LANES 11-3-16,CLOSED,2016-11-30,1602736401,KAN,,,2017-01-12,31547,10.39,8.48288843,8.48288843,80,122.25,7525,10145,32.16,7788.31,22.65,Simple (<=100),2017-01-11,,BUTLER,BCT
ROOF-CUSTOM-BLDR,ROCKY MOUNTAIN DIESEL 3/19,CLOSED,2019-03-05,1900506701,RFS,,,2019-05-01,46243,7.226,7.7689433,7.7689433,68,95.25,9248,2088,4.52,17704.05,34.46,Simple (<=100),2019-04-30,8,BUTLER,BWE
ROOF-CUSTOM-BLDR,RPM RESTORATIONS.,CLOSED,2015-08-31,1501559001,RFS,,,2015-10-23,20146,5.076,4.275870505,4.275870505,98,123.75,9768,5985,29.71,3255.09,14.39,Simple (<=100),2015-10-21,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SAM'S CLUB,CLOSED,2015-09-02,1501576801,RFS,,,2015-10-23,295281,136.1125,93.51263849,93.51263849,160,215.5,14632,95820,32.45,160916.06,50.96,Moderate (100-200),2015-10-22,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SAMS CLUB,CLOSED,2015-06-26,1501130501,RFS,,,2015-09-14,116946,47.506,40.605144475,40.605144475,250,278,9239,63222,54.06,45089.62,35.99,Complex (200-400),2015-09-11,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SANIMAX 1-22-16,CLOSED,2016-01-22,1600147801,RFS,,,2016-02-22,16178,3.5185,3.03968988,3.03968988,74,72.75,8948,3876,23.96,5300.83,28.46,Simple (<=100),2016-02-19,,BUTLER,BCT
ROOF-CUSTOM-BLDR,SAWGRASS MILLS CMR-24 ROOF REP,CLOSED,2017-07-11,1701688701,CE1,,,2017-10-13,5500,0,0,0,55,48.75,5500,1834,33.35,1533.75,27.89,Simple (<=100),,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SAWYER SOFT DRINKS,CLOSED,2019-11-19,1902487301,CE1,,,2020-02-21,85737,16.07,17.7624273,17.7624273,120,147.15,16320,30364,35.42,38510.21,41.47,Moderate (100-200),2020-02-21,13.4285714285714,BUTLER,BEA
ROOF-CUSTOM-BLDR,SCHAUMBERG,CLOSED,2017-02-21,1700532301,CE1,,,2017-05-18,52765,26.1145,23.035761225,23.035761225,73,73,7326,13238,23.88,11694.9,22.16,Simple (<=100),2017-05-18,,BUTLER,BWE
ROOF-CUSTOM-BLDR,SCHWOB / BURNS & MCDONNELL 6/9,CLOSED,2017-06-12,1701477101,CE1,,,2017-08-22,73556,30.454,30.199777965,30.199777965,200,183,0,30483,41.44,4183.77,5.47,Moderate (100-200),2017-08-18,,BUTLER,BCT
ROOF-CUSTOM-BLDR,SEGHISIO WINERY 2/1/16,CLOSED,2016-02-01,1600268801,RFS,,,2016-02-19,29584.99,8.679,7.99093321,7.99093321,62,48.25,0,7307,24.7,10528.62,35.59,Simple (<=100),2016-02-19,,BUTLER,BWE
ROOF-CUSTOM-BLDR,SMOKY HILL FLIGHT SIMULATOR,CLOSED,2015-01-27,1500144401,RFS,,,2015-05-05,34949,5.324,4.522392965,4.522392965,98,127.75,10258,13363,38.24,13810.25,36.86,Simple (<=100),2015-04-30,,BUTLER,BCT
ROOF-CUSTOM-BLDR,SONNAX,CLOSED,2014-10-31,1402130601,RFS,,,2014-12-01,10200,0,0,0,102,69.75,10200,3745,36.72,4538.75,44.5,Moderate (100-200),,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SONOCO 7/2018,CLOSED,2018-07-08,1803516701,CE1,,,2018-08-24,123645,42.301,42.03678911,42.03678911,80,106.75,8000,10775,8.71,13704.75,10.38,Simple (<=100),2018-08-22,,BUTLER,BCT
ROOF-CUSTOM-BLDR,SPARTON BUILDING SKINS (SBS) 3,CLOSED,2019-03-13,1900574101,RFS,,,2019-04-10,43870.01,10.823,8.786719625,8.786719625,68,98.5,9248,10647,24.27,9560.98,20.57,Simple (<=100),2019-04-09,3.85714285714286,BUTLER,BEA
ROOF-CUSTOM-BLDR,ST JOHN'S LUTHERN CHURCH,CLOSED,2015-02-02,1500177001,RFS,,,2015-02-13,14803.99,6.5545,4.012696375,4.012696375,49,37,4904,3829,25.86,4943.2,27.65,Simple (<=100),2015-02-12,,BUTLER,BCT
ROOF-CUSTOM-BLDR,STAHLKE BUS GARAGE,CLOSED,2014-09-12,1401791301,RFS,,,2014-11-06,48952,16.012,16.466632515,16.466632515,51,59.17,6325,13102,26.76,14381,29.38,Simple (<=100),2014-11-05,,BUTLER,BCT
ROOF-CUSTOM-BLDR,STANDARD COTTAGE,ENTERED,2020-03-18,2000199201,CE1,,,,0,10.052,0,0,73,37.75,0,14826,31.89,0,0,Simple (<=100),,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SUNCOR INC 8/2019,CLOSED,2019-08-15,1901767501,RFS,,,2019-10-18,101201.99,23.3545,19.040088995,19.040088995,88,226.5,11968,30967,30.6,39285.25,36.81,Simple (<=100),2019-10-18,9.14285714285714,BUTLER,BCT
ROOF-CUSTOM-BLDR,SURFACE CHEMISTS,CLOSED,2016-02-22,1600439901,CE1,,,2016-07-25,24720,5.3865,2.843786035,2.843786035,122,145.5,12205,9174,37.11,7581.01,26.64,Moderate (100-200),2016-07-22,,BUTLER,BEA
ROOF-CUSTOM-BLDR,SYSTEMS WEST 7/5/2017,CLOSED,2017-07-05,1701642701,CE1,,,2017-07-13,8951,3.76,3.634716475,3.634716475,13,27,1298,3545,39.6,1192.41,12.48,Simple (<=100),2017-07-12,,BUTLER,BCT
ROOF-CUSTOM-BLDR,TAMARAC WASTE WATER TREATMENT,CLOSED,2018-09-07,1803992001,CE1,,,2018-11-29,26576,3.9835,3.899660825,3.899660825,80,86.75,10880,8999,33.86,9249.12,30.19,Simple (<=100),2018-11-28,,BUTLER,BEA
ROOF-CUSTOM-BLDR,"TARGET TULSA, OK.",CLOSED,2016-06-01,1601295301,RFS,,,2016-07-18,72820,12.726,8.099700465,8.099700465,136,179.25,10000,32350,44.42,42906.02,57.53,Moderate (100-200),2016-07-14,,BUTLER,BDI
ROOF-CUSTOM-BLDR,THE PILOT SCHOOL,CLOSED,2015-03-03,1500362001,RFS,,,2015-09-11,30058,6.93,7.179179785,7.179179785,69.5,123.5,3644,6582,21.9,1966.69,6.15,Simple (<=100),2015-09-09,,BUTLER,BEA
ROOF-CUSTOM-BLDR,THOMPSON IG 8/2017,CLOSED,2017-09-13,1702210101,CE1,,,2017-10-30,49217,13.7785,15.40725193,15.40725193,156,99.75,15632,16550,33.63,14868.46,28.77,Moderate (100-200),2017-10-27,,BUTLER,BCT
ROOF-CUSTOM-BLDR,TOM LAIRD #5 9/2017,CLOSED,2017-09-20,1702264101,CE1,,,2018-01-08,64632,24.755,18.780503915,18.780503915,128,43.75,12761,23387,36.18,25427.49,35.26,Moderate (100-200),2018-01-05,,BUTLER,BEA
ROOF-CUSTOM-BLDR,TOM LAIRD #6,CLOSED,2016-09-26,1602234201,RFS,,,2017-01-12,68069.01,25.8745,19.93199009,19.93199009,129,122.75,12873,24726,36.32,20717.29,28.85,Moderate (100-200),2017-01-12,,BUTLER,BEA
ROOF-CUSTOM-BLDR,TOM LAIRD RE-ROOF #3,CLOSED,2014-10-07,1401958001,RFS,,,2015-01-08,108691,50.781,41.230261665,41.230261665,148,111,14825,25656,23.6,20735.95,17.98,Moderate (100-200),2015-01-07,,BUTLER,BEA
ROOF-CUSTOM-BLDR,TOM LAIRD ROOF  #4,CLOSED,2015-09-10,1501631501,RFS,,,2015-12-07,116080,53.0195,42.813692955,42.813692955,163,126.5,16332,32122,27.67,29119.83,23.73,Moderate (100-200),2015-12-02,,BUTLER,BEA
ROOF-CUSTOM-BLDR,TRICOUNTYVET&STAYSPLC 11/17,CLOSED,2017-11-09,1702698001,CE1,,,2017-11-20,8986,1.68,1.699065,1.699065,89,74.5,5447,989,11.01,-833.09,-8.4,Simple (<=100),2017-11-17,,BUTLER,BCT
ROOF-CUSTOM-BLDR,TRUE BUILDING 5,CLOSED,2015-01-15,1500073201,RFS,,,2015-03-06,178580.99,79.4905,80.783172945,80.783172945,138,131.35,13798,38345,21.47,21238.71,11.5,Moderate (100-200),2015-03-05,,BUTLER,BCT
ROOF-CUSTOM-BLDR,TULSA HILLS STORAGE,CLOSED,2018-11-11,1804498201,CE1,,,2018-12-17,84953,19.881,19.3257399,19.3257399,120,126,16320,31271,36.81,40185,45.01,Moderate (100-200),2018-12-13,,BUTLER,BCT
ROOF-CUSTOM-BLDR,"U-HAUL BANGOR, ME",CLOSED,2016-05-19,1601177101,RFS,,,2016-08-02,173929.01,33.856,50.72769835,50.72769835,171,80.25,3400,69191,39.78,7293.73,4,Moderate (100-200),2016-07-20,,BUTLER,BDI
ROOF-CUSTOM-BLDR,U-HAUL CENTER OF GROTON,CLOSED,2016-06-23,1601489301,CE1,,,2017-04-06,254560.02,42.61,41.02018205,41.02018205,180,187.25,19720,74311,29.19,94507.63,36.16,Moderate (100-200),2017-04-05,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL CLERMONT, FL",CLOSED,2016-08-11,1601879101,RFS,,,2016-08-24,4211,0.54,0.77503099,0.77503099,10,6,0,1880.02,44.65,2076.25,40.62,Simple (<=100),2016-08-22,,BUTLER,BEA
ROOF-CUSTOM-BLDR,"U-HAUL DENVER, CO",CLOSED,2017-04-10,1700969201,CE1,,,2017-05-23,18286.24,9.101,5.21693981,5.21693981,160,70.75,0,4571,25,5112.63,24.85,Moderate (100-200),2017-05-23,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL GREENVILLE, NC",CLOSED,2016-05-27,1601270101,CE1,,,2017-02-03,174839,8.8585,45.467201215,45.467201215,20,87,0,14395,8.23,81436.75,46.58,Simple (<=100),2017-02-02,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL JACKSONVILLE, FL",CLOSED,2015-06-05,1500990901,RFS,,,2015-09-04,109883.78,39.9065,19.857613765,19.857613765,342,317.25,34209,-23769,-21.63,32801.03,29.43,Complex (200-400),2015-09-03,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL MANKATO, MN",CLOSED,2015-06-03,1500976301,RFS,,,2015-09-23,151825.83,53.8925,25.50972568,25.50972568,223,187.25,22345,-19247,-12.68,57934.99,35.45,Complex (200-400),2015-09-22,,BUTLER,BDI
ROOF-CUSTOM-BLDR,U-HAUL MAPLEWOOD ROOF,CLOSED,2015-02-17,1500274101,RFS,,,2015-04-01,38664,15.1845,13.90774794,13.90774794,80,167.25,8850,4609,11.92,6396.05,16.54,Simple (<=100),2015-03-30,,BUTLER,BCT
ROOF-CUSTOM-BLDR,"U-HAUL MESA, AZ",CLOSED,2017-01-03,1700115001,CE1,,,2017-09-15,152420.64,43.303,25.396398955,25.396398955,233,249.25,0,57745,37.89,96645.75,61.46,Complex (200-400),2017-09-15,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL MIAMISBURG, OH",CLOSED,2016-06-21,1601472801,RFS,,,2016-08-09,29418.49,4.9615,4.968228945,4.968228945,65,51.75,4235,16851,57.28,18612.78,57.3,Simple (<=100),2016-08-08,,BUTLER,BDI
ROOF-CUSTOM-BLDR,U-HAUL MOVING & STORAGE MIDDLE,CLOSED,2014-12-15,1402371301,RFS,,,2015-07-31,100344.46,27.7495,23.884571095,23.884571095,169,190.75,16868,-4435,-4.42,-2548.46,-2.49,Moderate (100-200),2015-07-30,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL OF ALBUQUERQUE, NM",CLOSED,2017-07-31,1701833801,CE1,,,2018-12-11,166608.48,28.8155,37.754256535,37.754256535,283,246.75,30024,76521,45.93,48511.3,27.48,Complex (200-400),2018-12-10,71,BUTLER,BDI
ROOF-CUSTOM-BLDR,U-HAUL OF AMARILLO RE-ROOF,CLOSED,2018-08-30,1803883601,CE1,,,2018-11-08,81473,3.267,21.52890913,21.52890913,90,38.75,0,72662,89.19,40228.04,45.59,Simple (<=100),2018-11-06,,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL OF AMES, IA",CLOSED,2018-08-30,1803932601,CE1,,,2018-11-16,157055.6,33.0905,37.12652508,37.12652508,160,140,17280,51006,32.48,66430.06,41.43,Moderate (100-200),2018-11-15,11,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL OF ANTHEM, AZ",CLOSED,2018-08-06,1803473001,RFS,,,2019-07-02,25866.37,4.5925,4.736611585,4.736611585,60,68,4666.67,5582,21.58,7032.06,24.94,Simple (<=100),2019-07-01,47,BUTLER,BDI
ROOF-CUSTOM-BLDR,"U-HAUL OF BOISE, ID",CLOSED,2015-06-12,1501039701,RFS,,,2016-06-06,87813.09,12.091,21.91213224,21.91213224,185,184,19857,23259,26.49,14950.49,16.14,Moderate (100-200),2016-06-02,,BUTLER,BDI
